-0.585176639985,1.10638372312,-1.24942826973
-0.00300098179394,0.00593233436998,1.34193868948
-0.00300098179394,0.00593233436998,1.34193868948
-0.00948655275715,0.0187947045164,1.34836987455
-0.0186784501434,0.0371357197577,1.35754038217
-0.0377881760426,0.0752767935984,1.37661091909
-0.0498388118142,0.0991629701932,1.38855400739
-0.0627276176895,0.124748523461,-1.40134678402
-0.0821974079247,0.163635169147,-1.42079010687
-0.0953770091874,0.189767868722,-1.43385645666
-0.102767268922,0.20424622508,-1.44109563483
-0.118287397855,0.234766646194,-1.45635584539
-0.131335349039,0.260657351803,-1.4693011982
-0.142693224096,0.283004101323,-1.48047457296
-0.154974435067,0.306783149532,-1.49236409706
-0.161214999145,0.318936640753,-1.49844084267
-0.173368686887,0.34279673337,-1.51037088898
-0.182058401826,0.359636444653,-1.51879074462
-0.188154615397,0.371216174406,-1.5245806095
-0.197402989242,0.388944680823,-1.53344486271
-0.203663878145,0.401088255293,-1.53951664994
-0.211171277653,0.415366520781,-1.54665578268
-0.216438298596,0.42509859244,-1.55152181851
-0.220886473884,0.433450322847,-1.55569768372
-0.225408987155,0.442064923187,-1.56000498389
-0.23164629076,0.453612104992,-1.56577857479
-0.234523298929,0.458693118283,-1.56831908144
-0.237479907919,0.464042859008,-1.57059870179
-0.24280938581,0.473890081943,-1.56567509032
-0.24505525142,0.477799753867,-1.56372025436
-0.246854422114,0.480742264456,-1.56224899907
-0.25047857814,0.487028824234,-1.55910571918
-0.252634199146,0.490855405847,-1.55719242837
-0.254147560819,0.493307718376,-1.55596627211
-0.256152295737,0.496201657975,-1.55451930231
-0.257668947788,0.498708742025,-1.55326576028
-0.259170882768,0.501231964613,-1.55200414899
-0.260513787338,0.503035220866,-1.55110252086
-0.261536391177,0.50416041255,-1.55053992502
-0.262332670484,0.505356224027,-1.54994201928
-0.263831740966,0.507599079328,-1.54882059163
-0.264349111449,0.507876450008,-1.54868190629
-0.264978576507,0.508209745547,-1.54851525852
-0.265752706041,0.509254210797,-1.5479930259
-0.266401506739,0.510043707951,-1.54759827732
-0.266673806065,0.50951817285,-1.54786104487
-0.26689958056,0.509380551403,-1.54792985559
-0.267422098425,0.509912572594,-1.547663845
-0.267978813454,0.510222847862,-1.54750870736
-0.267902022369,0.509299065823,-1.54797059838
-0.268008003476,0.508782775324,-1.54822874363
-0.268381609634,0.50902048783,-1.54810988738
-0.268618748733,0.50867763945,-1.54828131157
-0.26842741229,0.50767134883,-1.54878445688
-0.268359552312,0.506796544611,-1.54922185899
-0.268689938695,0.506679712219,-1.54928027519
-0.268666483317,0.5060784243,-1.54958091915
-0.268390916417,0.504908212491,-1.55016602505
-0.268223859697,0.503567074083,-1.55083659425
-0.268348875353,0.503291403435,-1.55097442958
